Date,TA_F_avg,VPD_F_avg,P_F_sum,shall_swc_interp,deep_swc_interp,PAR,VPD_F_min,VPD_F_max
11/13/2009,9.378986875,0.523712292,0,0.143196135,0.127016734,10748771,0.227875,0.819631
11/14/2009,4.815644583,0.283352375,0.70053,0.139907685,0.124241671,27173358,0.113248,0.553149
11/15/2009,-1.502014583,0.212183604,0,0.136077606,0.123133107,28042423,0.072057,0.369718
11/16/2009,-0.964967708,0.335870854,0,0.127844524,0.121973788,30762049,0.102744,0.553678
11/17/2009,3.800976667,0.589378583,0,0.12939578,0.122854698,30494854,0.413007,0.853107
11/18/2009,4.725920417,0.630873146,0,0.12984515,0.122924866,30076537,0.396379,0.959475
11/19/2009,5.4521525,0.675732333,0,0.12809238,0.122586436,28034484,0.31956,1.009667
11/20/2009,4.37266625,0.572456521,0,0.124846189,0.122718474,29693407,0.25042,0.851147
11/21/2009,5.103398125,0.622729792,0,0.123150839,0.130069088,26140317,0.36393,0.896134
11/22/2009,4.461227917,0.638600896,0,0.121000601,0.129326539,28816935,0.349063,0.933028
11/23/2009,3.884605625,0.633132479,0,0.118514914,0.12905111,28936516,0.422877,0.793504
11/24/2009,-0.636465208,0.416581292,0,0.109876518,0.128704536,28834293,0.122268,0.619544
11/25/2009,3.11884375,0.643740333,0,0.105930163,0.128621453,28405479,0.411387,0.929041
11/26/2009,6.153248333,0.822481021,0,0.106172915,0.128543524,28303628,0.485446,1.147642
11/27/2009,6.255679792,0.704354458,0,0.110069502,0.128275733,27788473,0.419812,0.968284
11/28/2009,4.898337083,0.340019583,4.90373,0.110533836,0.128300972,15737992,0.009808,0.567196
11/29/2009,-0.90517625,0.026495771,1.90145,0.184797691,0.127856638,4053812.7,0.004996,0.206867
11/30/2009,-2.878914792,0.032573271,3.00228,0.19362157,0.127309371,13267982,0.012608,0.157524
12/1/2009,0.574386667,0.298248396,7.906,0.195197182,0.127418121,23114599,0.082155,0.546144
12/2/2009,-2.559333125,0.164277813,0,0.189677865,0.127236165,26859913,0.010938,0.496123
12/3/2009,-9.999656042,0.020713875,0,0.174070439,0.126222883,9011289.6,0.015048,0.030761
12/4/2009,-10.78481146,0.107962417,0,0.154115012,0.125794304,27266334,0.014356,0.273594
12/5/2009,-3.867483958,0.229622458,0.20016,0.135794838,0.126354922,23738026,0.079846,0.404471
12/6/2009,-0.831727917,0.262380146,0,0.137980551,0.12634731,26737173,0.058128,0.489825
12/7/2009,0.9355775,0.19223475,0,0.142636513,0.126470104,9753868.6,0.083238,0.313815
12/8/2009,-1.885618958,0.162384896,2.00152,0.163171603,0.12664722,25145985,0.011745,0.341363
12/9/2009,-4.6552125,0.232844083,0.50039,0.151249977,0.126097959,23536254,0.111181,0.396357
12/10/2009,-3.096386875,0.292533833,0.20016,0.118997917,0.12612751,24306828,0.153388,0.45841
12/11/2009,0.149680625,0.373983063,0,0.111927795,0.126092873,24900381,0.277251,0.514702
12/12/2009,0.954102292,0.26072425,0,0.121563235,0.126190237,24185507,0.153851,0.430547
12/13/2009,2.047716875,0.280916521,0,0.14140897,0.126304763,23950256,0.042505,0.553783
12/14/2009,-0.538102917,0.103534375,0.70053,0.15604474,0.1261445,12800982,0.015633,0.251774
12/15/2009,-1.677435833,0.252221021,2.50189,0.15776636,0.125858771,26219483,0.113255,0.511331
12/16/2009,0.933972083,0.375762271,0,0.14472202,0.125968866,26153215,0.259123,0.573193
12/17/2009,4.720134792,0.673550854,0,0.14586827,0.125888113,25879441,0.347617,0.891418
12/18/2009,0.785898958,0.329071937,0,0.14576491,0.125813334,21663260,0.074475,0.550445
12/19/2009,-0.88391875,0.195889813,0,0.142076192,0.125717157,25645001,0.019997,0.429413
12/20/2009,0.671841042,0.352430271,0,0.138757182,0.125785453,25592648,0.152965,0.641953
12/21/2009,2.531787708,0.413378063,0,0.140157153,0.125941554,22099646,0.200045,0.629304
12/22/2009,2.152629792,0.313274688,0,0.145445411,0.12596864,12668223,0.008168,0.492579
12/23/2009,-4.068172708,0.061189229,4.10311,0.149022286,0.125507397,21441925,0.005978,0.159296
12/24/2009,-4.226497708,0.21398475,0.20016,0.144165752,0.12511545,26429971,0.047748,0.351733
12/25/2009,-6.494078333,0.218923229,0,0.122254722,0.124690112,26323424,0.13195,0.330756
12/26/2009,-7.147165625,0.199540687,0,0.100146464,0.124556446,26237563,0.113241,0.311323
12/27/2009,-5.969039583,0.207167458,0,0.094131672,0.124411838,26294430,0.095588,0.331203
12/28/2009,-3.943955833,0.241072854,0,0.09206021,0.124266124,16028627,0.103597,0.337312
12/29/2009,-4.204203958,0.056270875,2.60198,0.093955561,0.124663166,12419438,0.010226,0.231724
12/30/2009,-2.54432625,0.076720479,3.70281,0.098205122,0.124540191,23443013,0.010987,0.33595
12/31/2009,-4.444795208,0.101265854,6.50494,0.1019229,0.124270065,23443013,0.011679,0.255731
1/1/2010,-2.700226458,0.273505792,0.80061,0.103936212,0.123893169,50951655.5,0.011991,0.448548
1/2/2010,1.2716025,0.341929708,0,0.105012205,0.124085226,24920749,0.234816,0.516765
1/3/2010,-0.395374375,0.318717938,0,0.106164913,0.123838265,26545517,0.194011,0.435762
1/4/2010,-1.918530208,0.297190292,0,0.104295387,0.123556554,26670312,0.116077,0.429514
1/5/2010,-0.061861042,0.36293425,0,0.10427104,0.123875018,26605056,0.20664,0.5689
1/6/2010,1.603909792,0.403380333,0,0.106353934,0.124076279,26720614,0.049296,0.619892
1/7/2010,-9.691713125,0.029844271,0,0.104714786,0.123572525,17780061,0.01738,0.066048
1/8/2010,-8.888825208,0.130918729,0,0.097783309,0.12333872,27129520,0.059085,0.204858
1/9/2010,-1.569536042,0.405368167,0,0.096835888,0.123485185,23616593,0.142551,0.742862
1/10/2010,1.36138,0.544702938,0,0.098433963,0.12359351,25305478,0.323389,0.759877
1/11/2010,1.715183542,0.5394605,0,0.10242646,0.123445978,27451105,0.368714,0.834589
1/12/2010,3.017725625,0.597439042,0,0.105110724,0.123473864,27669319,0.404529,0.86721
1/13/2010,2.556399375,0.497092208,0,0.109161927,0.123567718,18925522,0.388943,0.660075
1/14/2010,1.246302292,0.278463958,0,0.117691054,0.12349287,27476661,0.00684,0.594405
1/15/2010,1.253895417,0.336787188,0,0.121875927,0.123260631,27860182,0.123473,0.55694
1/16/2010,1.699971458,0.448611437,0,0.123329334,0.123276304,26269210,0.194264,0.660488
1/17/2010,2.598180208,0.483642521,0,0.128237281,0.12328651,25644279,0.282737,0.719521
1/18/2010,1.424945833,0.311879313,0,0.129494995,0.12323052,23142216,0.006118,0.535088
1/19/2010,1.441973333,0.160267667,7.80592,0.144071134,0.123389937,17070252,0.006533,0.426009
1/20/2010,-0.09943,0.246034958,2.20168,0.157256636,0.123336609,22810625,0.010146,0.389052
1/21/2010,0.726510208,0.134877708,0.20016,0.151025516,0.123364926,14565359,0.015375,0.218086
1/22/2010,0.034229167,0.070916583,7.40564,0.205990419,0.126803556,14744068,0.007106,0.222197
1/23/2010,-4.2085375,0.038977667,0.90068,0.218124925,0.142522326,16404274,0.012726,0.105567
1/24/2010,-5.183643125,0.15827675,2.00154,0.211191348,0.142948218,30778095,0.047606,0.294152
1/25/2010,-4.549242292,0.201410667,1.70131,0.1964473,0.142467028,28553151,0.043828,0.366448
1/26/2010,0.235513125,0.381541021,5.20396,0.182144694,0.142170455,27352256,0.197206,0.64396
1/27/2010,3.63058375,0.408203229,0,0.187234077,0.142158453,24219530,0.185359,0.702734
1/28/2010,-11.73090062,0.023678917,0,0.202224725,0.142015847,10892376,0.002969,0.220196
1/29/2010,-7.732533125,0.037079375,6.60502,0.195684002,0.141211339,23079944,0.003015,0.120526
1/30/2010,-2.123847917,0.127106792,3.90296,0.188390727,0.14165128,32702313,0.011371,0.319298
1/31/2010,-0.667701458,0.114141437,0.10008,0.189132818,0.14250648,31055340,0.021765,0.246193
2/1/2010,-0.383973958,0.197869313,0,0.191229802,0.142867644,32726280,0.050888,0.380007
2/2/2010,-0.781310625,0.216346542,0,0.185378354,0.143457317,31639770,0.089417,0.422023
2/3/2010,-3.397462708,0.017917271,0,0.182604493,0.143540324,9668137.6,0.009271,0.128314
2/4/2010,-2.409375833,0.047494438,12.50952,0.182424528,0.143747269,28795842,0.009825,0.120299
2/5/2010,-0.059715208,0.148163208,3.10235,0.190245095,0.144127179,33977223,0.031645,0.321387
2/6/2010,1.399791458,0.264136417,0,0.194985482,0.145405222,34289111,0.064066,0.529091
2/7/2010,0.532786042,0.200046896,0.20016,0.207885654,0.149832535,23120616,0.008278,0.432112
2/8/2010,-4.025500417,0.050184104,4.50343,0.215574877,0.154288569,27721521,0.011797,0.167977
2/9/2010,-2.516146458,0.1169965,0,0.220625761,0.155783036,29266936,0.014834,0.375589
2/10/2010,-0.986285,0.058780292,0.10008,0.218046273,0.157909358,21641114,0.01046,0.259039
2/11/2010,-1.887149375,0.163455354,4.90373,0.220826176,0.158851866,30985018,0.010552,0.385785
2/12/2010,-0.126914583,0.298335292,0,0.223823948,0.159495865,36159429,0.143659,0.483111
2/13/2010,2.114860208,0.423144771,0,0.223449644,0.15986523,36374692,0.18683,0.675488
2/14/2010,-1.052345833,0.231494083,0,0.226714481,0.160394513,37946774,0.013463,0.448696
2/15/2010,-5.166548542,0.167415438,0,0.223150645,0.160562733,34014099,0.002492,0.43705
2/16/2010,-0.241660208,0.235619438,0,0.221726914,0.160734544,37950039,0.015698,0.441732
2/17/2010,1.95164875,0.359576333,0,0.237012555,0.161892473,38148726,0.100875,0.708596
2/18/2010,4.571295625,0.488276917,0,0.256116444,0.168020648,35106532,0.252335,0.813017
2/19/2010,3.523858542,0.454067812,0,0.273562352,0.180913174,30236552,0.226674,0.667243
2/20/2010,3.095885,0.404595042,0,0.276389548,0.18790971,33262193,0.010601,0.700163
2/21/2010,0.143858542,0.172648979,2.1016,0.279331779,0.199624695,28414771,0.015978,0.449531
2/22/2010,-3.621404792,0.046352021,3.70283,0.272263336,0.21012118,14587334,0.010845,0.11059
2/23/2010,-8.948867292,0.172713479,4.70358,0.261524823,0.21102438,41604399,0.004121,0.411036
2/24/2010,-1.517427708,0.306594729,0,0.253834625,0.211125615,36212851,0.137624,0.597837
2/25/2010,0.234330208,0.239945375,0,0.260076501,0.21206465,37009549,0.132419,0.359812
2/26/2010,-0.209806875,0.305112458,0,0.262573906,0.214864954,35537132,0.104756,0.53009
2/27/2010,1.880905833,0.403592646,0,0.261477465,0.218597503,25820867,0.250795,0.607553
2/28/2010,1.014639792,0.158249417,1.80137,0.255141759,0.221662383,14102391,0.006357,0.33807
3/1/2010,-1.413564792,0.0647115,2.70206,0.260690636,0.223145912,27947736,0.007582,0.188218
3/2/2010,1.953077708,0.27244575,0,0.264765365,0.225971323,38866469,0.119457,0.54376
3/3/2010,4.5255275,0.458506167,0,0.275791777,0.2337348,43889483,0.162058,0.902658
3/4/2010,6.876515625,0.669453292,0,0.282302134,0.251650605,44147882,0.367805,1.040652
3/5/2010,3.995255417,0.521222458,0,0.276556984,0.274035604,44236798,0.130851,0.941838
3/6/2010,5.497324167,0.647104979,0,0.268748391,0.27476277,35739445,0.413308,1.121445
3/7/2010,5.424662083,0.234921188,6.40488,0.268540088,0.280335879,29261987,0.041183,0.558865
3/8/2010,0.4435575,0.169743354,4.80364,0.284846375,0.29079041,35812498,0.008251,0.414202
3/9/2010,0.68584375,0.273911292,0,0.271206546,0.284500665,45507434,0.01605,0.660892
3/10/2010,-3.46251125,0.123893833,4.50343,0.267951241,0.281184316,35433724,0.015951,0.333978
3/11/2010,-1.385978125,0.197115438,1.10084,0.26321311,0.275580682,28519567,0.017444,0.456741
3/12/2010,2.538158958,0.487611083,0,0.262566493,0.273829249,47034943,0.156644,0.82276
3/13/2010,7.139253333,0.773732083,0,0.265808039,0.277486784,46844793,0.416838,1.286226
3/14/2010,2.472408333,0.322506208,0,0.259363239,0.279345423,30853764,0.008411,0.701411
3/15/2010,-3.028813333,0.019028688,9.60729,0.261452841,0.276487715,28721282,0.008558,0.096925
3/16/2010,2.646833958,0.332480021,0.30023,0.270396455,0.27699192,49301781,0.040611,0.684776
3/17/2010,8.192120833,0.735963333,0,0.290853821,0.288365676,47661481,0.309362,1.14565
3/18/2010,8.924408125,0.827888313,0,0.285027422,0.294435148,48968931,0.494685,1.277208
3/19/2010,4.03155,0.372559833,0.80061,0.271196876,0.287679332,29066751,0.013741,0.846584
3/20/2010,-7.919043542,0.086367229,8.90676,0.269627643,0.285927276,44906554,0.008617,0.229973
3/21/2010,2.579037292,0.536413208,0,0.273971792,0.285869676,49413417,0.182464,0.885973
3/22/2010,7.8687975,0.8602965,0,0.277807805,0.288517409,43411415,0.540598,1.318394
3/23/2010,4.025011667,0.34826425,4.60352,0.266390097,0.284057715,22830005,0.007017,0.801445
3/24/2010,-0.467445833,0.168681271,1.50114,0.2689951,0.283757658,30755193,0.018037,0.29812
3/25/2010,4.602401667,0.539383,0,0.263681366,0.282594259,49270367,0.202178,0.999988
3/26/2010,6.063926667,0.69967925,0,0.25120063,0.278068429,45618073,0.229296,1.257376
3/27/2010,0.64045,0.292242042,0,0.239950509,0.271642601,42648291,0.051321,0.667907
3/28/2010,4.853863958,0.589327458,0,0.231904722,0.267413844,51119513,0.259975,0.938565
3/29/2010,8.28040375,0.926455604,0,0.229367131,0.263493191,50149135,0.504732,1.459358
3/30/2010,13.50166354,1.400711646,0,0.224253918,0.260353598,50730678,0.80038,2.259882
3/31/2010,13.09765292,1.293244354,0,0.218261176,0.258434701,47589510,0.82972,1.808804
4/1/2010,6.8681475,0.721829708,0,0.211497923,0.255406222,34763274,0.271657,1.116354
4/2/2010,0.470475625,0.401485062,0,0.205669351,0.24896027,40236834,0.131421,0.658383
4/3/2010,7.913594583,0.897015958,0,0.203838058,0.250923981,52147438,0.414716,1.475802
4/4/2010,11.71959979,1.119276479,0,0.194191799,0.248956277,53101332,0.570065,1.703639
4/5/2010,13.32710854,1.297779333,0,0.187939516,0.247129037,53363111,0.757259,1.999935
4/6/2010,5.637815417,0.68831325,0,0.183312243,0.241529557,53213592,0.376928,1.081744
4/7/2010,1.7247475,0.552716813,0,0.174384792,0.236808877,54226309,0.27465,0.881465
4/8/2010,6.128483333,0.793968271,0,0.171970888,0.234183483,54605803,0.306961,1.240941
4/9/2010,11.87240313,1.197131958,0,0.16572957,0.232992595,55590243,0.712255,1.68665
4/10/2010,12.28182271,1.261616438,0,0.164027117,0.233047373,58034997,0.844013,1.784274
4/11/2010,13.0484475,1.2707605,0,0.156782145,0.230947063,58105668,0.82899,1.853787
4/12/2010,13.07572646,0.897122375,0,0.156871186,0.230214492,48096798,0.140742,1.73066
4/13/2010,12.06553646,0.986044,0,0.153384038,0.230841315,59240169,0.11894,1.75952
4/14/2010,12.24351375,1.035058375,0,0.150750851,0.228976263,57777666,0.218491,1.815488
4/15/2010,11.37857312,0.696889875,0,0.148128055,0.228418552,59733927,0.039447,1.794296
4/16/2010,9.56309625,0.256915771,2.80213,0.143256718,0.227603383,35803973,0.019282,0.767326
4/17/2010,7.592873958,0.195050729,11.7089,0.218505852,0.226155415,40471557,0.009025,0.678442
4/18/2010,9.097042917,0.385606646,0.20016,0.216623098,0.230339776,48850778,0.002023,1.16314
4/19/2010,10.32440042,0.506714125,0,0.201113794,0.231974712,29046272,0.043135,1.201799
4/20/2010,11.20437708,0.580411063,0,0.194803848,0.230096975,60414261,0.023905,1.342398
4/21/2010,13.35972354,0.835857938,0,0.188298708,0.229321561,55379415,0.282361,1.343799
4/22/2010,3.487277708,0.155919771,4.40336,0.191993886,0.227998725,30240041,0.005847,0.634967
4/23/2010,1.568785,0.29619575,7.1054,0.219366249,0.229234882,46113185,0.054675,0.705284
4/24/2010,7.717382083,0.621340167,0,0.210795191,0.22773506,62895608,0.165752,1.123169
4/25/2010,11.40249687,1.081791146,0,0.201558768,0.223005219,62788203,0.546115,1.619168
4/26/2010,11.49894312,1.002377604,0,0.197867938,0.224276023,63106801,0.116737,1.689331
4/27/2010,8.850265208,0.723675187,0,0.190369013,0.223501188,61928310,0.009009,1.696635
4/28/2010,14.34710667,1.278010917,0,0.183738355,0.222453196,48742099,0.728308,1.811243
4/29/2010,10.30700188,0.937556063,0,0.175869682,0.222689176,60807507,0.221909,1.837429
4/30/2010,1.000468125,0.389836479,0,0.169791572,0.217538431,57709200,0.129996,0.745392
5/1/2010,3.232854583,0.471744042,0,0.158328985,0.21947091,58036871,0.226009,0.877281
5/2/2010,1.432027708,0.127782688,7.20548,0.164854137,0.219324193,27749331,0.008633,0.420024
5/3/2010,7.086781875,0.605392583,0.60046,0.188299439,0.213864763,65624759,0.00929,1.192626
5/4/2010,13.71938313,1.314255146,0,0.179608444,0.220000224,65686063,0.561184,2.14464
5/5/2010,17.1564,1.759400708,0,0.172951874,0.216161184,65863305,0.959997,2.634147
5/6/2010,17.41576167,1.808139417,0,0.163260631,0.216280977,65972707,1.170702,2.628608
5/7/2010,13.60888896,1.195485375,0,0.160615922,0.212989323,65265246,0.421707,1.934923
5/8/2010,9.688967708,0.767270146,0,0.153065566,0.213213773,56742509,0.143235,1.585695
5/9/2010,16.2091975,1.422193417,0,0.143758801,0.213088133,64940958,0.398739,2.363865
5/10/2010,13.32070042,1.351704833,0,0.139594044,0.212808857,66481789,0.860232,1.885879
5/11/2010,14.28970354,1.436952688,0,0.130190172,0.210539956,65332402,0.847448,1.954309
5/12/2010,9.1341225,0.965384979,0,0.124760662,0.2072075,66426634,0.575595,1.362405
5/13/2010,10.61843563,0.987585938,0,0.119719726,0.205830502,62190538,0.364145,1.714511
5/14/2010,8.253662083,0.101717896,2.20169,0.118176181,0.210647165,22396359,0.020013,0.611632
5/15/2010,11.03246313,0.620913458,0,0.120855801,0.203194235,53665194,0.012213,1.387096
5/16/2010,15.48735021,1.4112035,0,0.111656348,0.201757013,67741028,0.678606,1.993783
5/17/2010,15.95463187,1.337268292,0,0.10809671,0.201238385,67114519,0.182292,2.432597
5/18/2010,14.78692958,1.147017813,0,0.102259472,0.202243417,48073171,0.30926,2.048606
5/19/2010,13.25695146,1.162539542,0,0.096369203,0.198273849,67895231,0.453003,1.814172
5/20/2010,16.13151104,1.51828,0,0.096579075,0.194401773,68234902,0.945705,2.269046
5/21/2010,19.73805021,1.994521583,0,0.08986595,0.196313407,68267145,1.193501,2.837587
5/22/2010,18.42196458,1.837329875,0,0.081690264,0.194532686,68634841,1.0547,2.648948
5/23/2010,17.3834375,1.743457583,0,0.078003345,0.189277642,68899396,1.123411,2.417714
5/24/2010,12.99179583,1.235969083,0,0.073157493,0.186932203,69293676,0.755824,1.671366
5/25/2010,15.71743771,1.647511958,0,0.07176807,0.184133054,69280075,1.01752,2.340433
5/26/2010,17.32215292,1.174393042,0,0.06563171,0.18109488,60042951,0.047306,2.311505
5/27/2010,18.50607479,1.189341521,1.60122,0.061486691,0.180770832,54930106,0.126866,2.819354
5/28/2010,17.94164104,1.126731708,6.40486,0.065572266,0.177171676,57155010,0.320511,2.542549
5/29/2010,19.66786083,1.598633896,0,0.079083376,0.176511126,65349374,0.627958,2.807151
5/30/2010,18.36134708,1.514917729,0,0.083870251,0.174619258,66599087,0.668808,2.332878
5/31/2010,19.07501604,1.711556854,0,0.079655417,0.173750437,67638905,0.227928,2.927782
6/1/2010,19.443975,1.837463667,0,0.074333578,0.171482108,62354272,1.240676,2.539873
6/2/2010,19.05214292,1.946489125,0,0.069274618,0.171545743,63995631,1.243979,2.664909
6/3/2010,21.26406667,2.16273025,0,0.066461502,0.171079514,67566698,0.811227,3.02819
6/4/2010,23.48452292,2.485471792,0,0.060674053,0.168260093,69433972,1.519868,3.397391
6/5/2010,26.32162438,2.980500979,0,0.055890931,0.164760411,70001951,1.566359,4.293781
6/6/2010,22.45652771,1.759287042,4.1,0.053665086,0.163478542,50601079,0.638081,3.585145
6/7/2010,22.85927042,1.990110708,2.9,0.062058743,0.160606491,56836534,0.839941,3.458211
6/8/2010,24.355555,2.477438938,0,0.068407124,0.162441154,65592127,0.975224,3.908093
6/9/2010,23.23896729,2.167311313,0,0.067741194,0.156756181,52902222,0.661104,3.497247
6/10/2010,23.42715375,2.522372146,0,0.059687113,0.154224221,65173333,1.634542,3.569605
6/11/2010,21.07450688,2.074701979,0,0.057399461,0.152506061,70356537,1.281388,3.014985
6/12/2010,19.36823021,1.842887125,0,0.058465198,0.150173775,70238601,0.975146,2.617203
6/13/2010,16.32384104,1.582144083,0,0.053162298,0.147622244,70534324,0.915204,2.258886
6/14/2010,17.64724729,1.563034104,0,0.056997963,0.147810719,68997435,0.26635,2.400117
6/15/2010,18.98850354,1.633621938,0,0.055125803,0.146032292,65610213,0.12905,3.050748
6/16/2010,22.495175,2.282017,0,0.049250895,0.14518686,69703821,0.892746,3.460992
6/17/2010,22.01630563,2.420957333,0,0.048352794,0.143705059,70439459,1.505833,3.459575
6/18/2010,24.27148833,2.80253275,0,0.046144161,0.142127614,70081392,1.864486,3.764042
6/19/2010,23.93193083,2.446472354,0,0.048833115,0.140726423,69810996,1.092647,3.897141
6/20/2010,24.35053313,2.690187146,0,0.04701228,0.139242621,64571700,1.766361,3.801899
6/21/2010,25.14693,2.767683917,0,0.047678982,0.137914538,67644237,2.11102,3.674254
6/22/2010,23.52468875,2.203849854,0,0.0455985,0.136274526,46029492,1.195156,3.547674
6/23/2010,20.95290417,1.538073625,0,0.045892592,0.135189993,54728195,0.073676,3.143903
6/24/2010,17.96604271,0.979592375,5.2,0.0473756,0.133525127,48103458,0.050976,2.716344
6/25/2010,20.78204083,1.451849562,0.4,0.051607962,0.131823498,54844354,0.283427,2.730008
6/26/2010,19.97212292,1.408944458,0,0.054102941,0.130558079,55296959,0.366972,2.978463
6/27/2010,19.59808208,1.422546062,0,0.050124763,0.129318667,47565556,0.391041,2.519244
6/28/2010,16.29528083,0.824559188,9.7,0.061234798,0.127978025,43518660,0.081761,1.951065
6/29/2010,16.62221958,0.900204271,0,0.0946781,0.126454908,65638864,0.160234,2.062296
6/30/2010,16.53081833,0.856646625,0,0.089106415,0.125784782,66767799,0.03925,1.996048
7/1/2010,17.56632646,0.722097479,0,0.095495999,0.125802629,48647432,0.032036,2.037062
7/2/2010,18.78716812,0.704130729,0,0.089133145,0.125648206,58534560,0.043962,2.002799
7/3/2010,20.35094125,1.101756104,0,0.085223861,0.125701372,54495355,0.113029,2.657146
7/4/2010,21.92025917,2.185286229,0,0.082363928,0.12493049,70418970,1.309399,3.129216
7/5/2010,22.37535958,2.408273625,0,0.075358591,0.124386004,70388729,1.343842,3.274604
7/6/2010,19.07763188,1.423390313,0,0.071342008,0.123752106,54468710,0.287196,2.824638
7/7/2010,15.92012979,0.624069813,6.5,0.068677107,0.122426494,47507164,0.050235,2.266478
7/8/2010,16.07580729,0.570238896,0.1,0.079296508,0.120802735,53863527,0.031026,1.49079
7/9/2010,17.80045813,0.824634354,0,0.083472896,0.120017582,63912867,0.09583,1.878602
7/10/2010,18.07908229,1.143778896,2.3,0.081895075,0.120383215,62355062,0.013336,2.755168
7/11/2010,18.57234208,0.655644,3.7,0.08228248,0.120021735,32022671,0.091622,1.982648
7/12/2010,22.79089479,1.872239646,0,0.086301882,0.119257288,65985575,0.323648,3.423492
7/13/2010,25.02007188,2.313513854,0,0.080069602,0.119383473,55880090,1.238634,3.776493
7/14/2010,24.8294525,2.185819312,0,0.076311949,0.11956123,61545172,1.323351,3.476733
7/15/2010,22.36453229,1.533276458,12.9,0.095830619,0.119610483,37780602,0.344094,2.843206
7/16/2010,20.24514688,1.029263833,3.2,0.156850126,0.122485224,47651841,0.218455,2.58963
7/17/2010,23.00153854,1.782373854,0,0.150556297,0.121555967,68093947,0.750038,3.131998
7/18/2010,22.81849375,1.656881208,2.1,0.137863854,0.120742482,59286735,0.738038,3.230778
7/19/2010,25.09046271,2.149089479,0,0.137931767,0.119950737,60337841,1.162978,3.433978
7/20/2010,24.53220146,2.087935708,0,0.122345429,0.119509984,56253046,0.978711,3.809078
7/21/2010,21.33842875,1.243033458,6.3,0.121829389,0.11884012,52341503,0.382439,2.899923
7/22/2010,20.64469896,1.113620417,0,0.134395619,0.118005923,54628759,0.379556,2.215291
7/23/2010,19.07476229,0.793837458,2.4,0.124814411,0.117362707,55047661,0.079683,1.919209
7/24/2010,16.19929521,0.165636958,7.9,0.14353283,0.116245118,20403271,0.042,0.549111
7/25/2010,15.71349104,0.122066104,1.7,0.153225868,0.114874403,22787202,0.034685,0.435482
7/26/2010,17.72617917,0.517135396,2.6,0.158677721,0.115113513,37862094,0.052345,1.381759
7/27/2010,19.85586521,1.006991021,0,0.149102834,0.114987987,60088844,0.197816,1.978602
7/28/2010,19.08743313,0.697072375,14.5,0.159890899,0.118308607,38400132,0.173282,1.84435
7/29/2010,18.27554958,0.592917792,2.1,0.194750705,0.129042205,39539105,0.236299,1.17651
7/30/2010,19.0268825,0.614421458,0.3,0.186713608,0.127927669,51484750,0.136769,1.308536
7/31/2010,19.20410604,0.634153521,7.5,0.16949413,0.127141877,46881217,0.069704,1.644533
8/1/2010,18.19443271,0.476845104,0.1,0.203610026,0.129267649,50096985,0.065064,1.211039
8/2/2010,20.50033521,1.044106125,0,0.183525645,0.128929787,61205715,0.168206,2.221487
8/3/2010,21.37255896,1.323591167,2,0.165686281,0.127917015,56012111,0.709167,2.170101
8/4/2010,22.33124313,1.575658188,0,0.161966219,0.12650473,52572175,0.485213,2.751268
8/5/2010,18.61889625,0.84376575,0,0.142665055,0.125289914,51117723,0.156626,2.520352
8/6/2010,21.15821562,1.435182917,0,0.134691646,0.124098369,66301155,0.18728,2.483932
8/7/2010,22.05971438,1.581533646,0,0.127206322,0.123113872,61633401,0.693418,2.716476
8/8/2010,19.43110354,1.037671292,0,0.116479902,0.122004586,63370720,0.453976,2.163493
8/9/2010,20.46532188,1.319478271,0,0.106553834,0.120925069,61722929,0.321909,2.352664
8/10/2010,22.87859771,1.960492667,0,0.099637163,0.119885938,45211876,1.073124,3.01031
8/11/2010,23.52564042,1.96357625,0,0.094634661,0.118618053,47905108,1.102915,3.372042
8/12/2010,23.35749625,1.794915063,0,0.080307077,0.118205016,54859313,0.793109,3.109408
8/13/2010,23.72074438,1.956604167,0,0.077745901,0.117939785,63331286,0.976817,3.042038
8/14/2010,24.44807396,2.197776271,0,0.074797408,0.117645857,64436509,0.974521,3.586685
8/15/2010,21.93252917,1.496802042,0,0.072754773,0.116985391,60239626,0.058827,2.834312
8/16/2010,17.80341042,0.582798125,0.9,0.068996597,0.116114082,36626619,0.0575,1.274355
8/17/2010,20.89766667,1.382858896,0,0.070287663,0.114547005,59610700,0.199116,3.052264
8/18/2010,20.83008458,1.233625396,0,0.065458595,0.114278067,47113920,0.099835,2.877418
8/19/2010,22.15785771,1.504712417,0,0.06319219,0.113868706,61366497,0.546398,2.693553
8/20/2010,22.83771437,1.98404575,0,0.060350687,0.113596372,61975676,0.826949,2.941242
8/21/2010,22.32400104,1.888531083,0,0.062382914,0.113338661,43440505,0.886388,3.189561
8/22/2010,21.49730292,1.253841229,0.1,0.061896337,0.112693698,36048545,0.727798,2.374189
8/23/2010,22.24736187,1.457127354,0,0.056677191,0.111996539,59483883,0.413527,2.954708
8/24/2010,15.23369,0.570520792,0,0.057243616,0.11181957,39439371,0.150078,1.003711
8/25/2010,14.97072688,1.030716458,0,0.054470688,0.11039296,60663693,0.230045,2.021231
8/26/2010,18.10259271,1.537398083,0,0.052272859,0.109526939,59863097,0.485234,2.885201
8/27/2010,18.89415146,1.444519437,0,0.051635738,0.109427734,50328406,0.527573,2.402562
8/28/2010,17.84608667,0.759360188,0.3,0.053333529,0.109120433,41819830,0.168058,1.797606
8/29/2010,19.60807333,1.257260604,0,0.051078808,0.10902773,56128853,0.376046,2.375153
