Date,TA_F_avg,VPD_F_avg,P_F_sum,shall_swc_interp,deep_swc_interp,PAR,VPD_F_min,VPD_F_max
7/25/2009,18.63020542,0.904033375,7.1,0.155934896,0.218427083,433.0255383,0.114025,2.228743
7/26/2009,16.4935175,0.609286583,0.7,0.145807292,0.217856771,517.5688166,0.123205,1.507501
7/27/2009,16.71185854,0.753240771,0,0.13209375,0.21875,614.9960558,0.09759,1.959242
7/28/2009,17.63441875,0.997509854,0,0.118445313,0.217997396,584.0316552,0.131613,2.404092
7/29/2009,15.73384708,0.921305375,8.9,0.116085938,0.218213542,543.9142861,0.080736,2.002463
7/30/2009,13.25573,0.478313313,0,0.185601562,0.218783854,561.005021,0.04336,1.56425
7/31/2009,15.19203188,0.886622625,0,0.159348958,0.217799479,667.0723952,0.077336,2.075237
8/1/2009,17.02112958,1.302729917,0,0.13621875,0.216533854,719.5768598,0.264166,2.712073
8/2/2009,17.96346583,1.214994083,0,0.119351563,0.216369792,544.248635,0.186029,2.769755
8/3/2009,19.53513146,1.544437479,0,0.107138021,0.216025432,597.1207384,0.332049,2.942407
8/4/2009,20.12209812,1.605834646,0,0.098171875,0.215459774,519.0488511,0.487719,2.875069
8/5/2009,20.07182396,1.486559937,0,0.091609375,0.214796875,461.7680802,0.394828,2.615692
8/6/2009,17.47625542,0.964549375,2.1,0.086625,0.215359375,480.9370805,0.078377,2.27385
8/7/2009,16.68163063,1.131316,0.2,0.083697917,0.215442708,626.0350406,0.051396,2.35425
8/8/2009,16.51841938,1.561820729,0,0.078723958,0.213765625,733.3369713,0.576449,2.4875
8/9/2009,16.58051521,1.563205229,0,0.075231217,0.212578125,724.9569326,0.69172,2.554654
8/10/2009,17.78402208,1.718583271,0,0.072994792,0.210135417,716.3248819,0.712864,2.841284
8/11/2009,18.39345333,1.773453125,0,0.07125,0.2094375,627.3437678,0.662392,2.977818
8/12/2009,18.23885812,1.349937729,0,0.069255208,0.209169271,585.6653982,0.312018,2.630022
8/13/2009,17.02024833,1.011554917,2.3,0.067278646,0.209572917,525.1138679,0.071091,2.27364
8/14/2009,12.74857042,0.238404604,25.4,0.162088985,0.226763021,338.8517115,0.042049,0.906141
8/15/2009,15.72583917,0.940389146,0,0.160841146,0.224893229,616.0057999,0.08759,2.110085
8/16/2009,16.34460917,1.257710667,0,0.143210938,0.222178358,692.5738501,0.369554,2.205407
8/17/2009,17.055975,1.559055583,0,0.125942708,0.220320312,698.3327858,0.569454,2.559007
8/18/2009,16.66898687,1.508823937,0,0.111234375,0.218518229,688.0564056,0.398011,2.612983
8/19/2009,16.61658646,1.525816396,0,0.098901042,0.2175,697.0561206,0.56349,2.545439
8/20/2009,18.04128937,1.482622521,0,0.091088542,0.216322917,704.7817261,0.420632,2.558481
8/21/2009,17.09339188,1.154378104,0,0.085515625,0.215588542,547.9032695,0.158869,2.360821
8/22/2009,18.58124104,1.272882937,0,0.081143229,0.214408854,675.860835,0.243625,2.531833
8/23/2009,15.45418229,0.749126146,0,0.076934896,0.213778036,437.1620973,0.183356,1.709917
8/24/2009,12.38243,0.195019917,5.1,0.075776042,0.213445312,290.5674212,0.048244,0.58312
8/25/2009,10.88016583,0.221744292,2,0.078242188,0.212596354,311.508754,0.058476,0.585503
8/26/2009,14.33476229,0.883802312,0,0.082591146,0.212322917,509.2577127,0.060017,1.984029
8/27/2009,13.12867208,0.491910417,0.3,0.077291667,0.211067708,359.0458383,0.144179,1.46367
8/28/2009,15.64702083,1.193316021,0,0.074111979,0.209307292,640.5952575,0.106367,2.360683
8/29/2009,16.50271104,1.264335771,0,0.071851563,0.208015625,529.204066,0.279838,2.512949
8/30/2009,16.12125687,1.090713062,0.2,0.070244792,0.207963542,512.3512949,0.330986,2.106522
8/31/2009,14.65551917,0.795798958,0.5,0.068486979,0.207954309,593.4033252,0.14425,2.234139
9/1/2009,16.10118479,0.996004167,0.5,0.066580729,0.207971631,393.0235022,0.228404,2.186346
9/2/2009,15.13832521,0.831236792,0.5,0.066393229,0.207132813,398.2251995,0.233666,2.06157
9/3/2009,12.40992396,0.552743375,6.1,0.065330729,0.205992188,313.3664099,0.06127,1.796417
9/4/2009,10.61070687,0.235030521,15.8,0.109727187,0.246799258,288.6792379,0.040402,1.594495
9/5/2009,11.88188083,0.394616896,4.8,0.136492188,0.287046875,373.2881851,0.070685,1.214149
9/6/2009,12.4713725,0.42645325,2,0.139411458,0.288927083,414.2552841,0.051056,1.228707
9/7/2009,12.48853104,0.327853917,5.1,0.163969858,0.300710711,461.4162665,0.038315,1.073028
9/8/2009,12.3090975,0.398810708,0.5,0.159434896,0.300052756,377.5260893,0.107043,1.550758
9/9/2009,12.62088854,0.497907542,1.6,0.153851563,0.296231771,393.4101051,0.081387,1.478816
9/10/2009,12.72207938,0.485537812,6.3,0.144625,0.293710937,374.4424029,0.051732,1.245107
9/11/2009,12.90913188,0.479414771,0.3,0.162484375,0.291921875,392.6012809,0.036294,1.28313
9/12/2009,11.02572104,0.308166167,1.7,0.151697917,0.288817708,395.7874475,0.056046,0.954002
9/13/2009,11.7618775,0.365357813,1.1,0.148567708,0.286795736,475.0552715,0.088183,1.072417
9/14/2009,12.42094938,0.490370062,0.2,0.142578125,0.283539023,467.1453507,0.112336,1.279532
9/15/2009,13.53338792,0.724048917,0.8,0.131617187,0.279411458,517.5505763,0.083651,1.675547
9/16/2009,10.64032958,0.314201771,11.4,0.149565104,0.27465082,362.8618312,0.043694,0.961774
9/17/2009,8.012232083,0.095154521,18.5,0.167307292,0.271266512,180.164934,0.036406,0.284958
9/18/2009,8.113140417,0.14398325,0,0.178919271,0.269625,271.8952886,0.027712,0.486192
9/19/2009,8.631834792,0.248473521,0.5,0.16759375,0.267712749,392.5415475,0.031277,0.686722
9/20/2009,11.37546583,0.475031042,0.3,0.158304514,0.264528872,453.2759475,0.049315,1.196329
9/21/2009,9.979875,0.756998813,0,0.150294271,0.261411111,579.6491594,0.068344,1.565352
9/22/2009,2.678861458,0.346867729,0,0.139687128,0.256457217,384.7897251,0.10778,0.738153
9/23/2009,4.170093125,0.407997813,3.6,0.133045833,0.252757118,340.7801125,0.025264,0.853389
9/24/2009,4.727821875,0.240996229,1,0.161828125,0.249416667,426.5206853,0.023251,0.735198
9/25/2009,9.194581458,0.653540646,0,0.151185243,0.24596441,546.3849078,0.049197,1.552736
9/26/2009,12.09038521,0.923933958,0,0.138762178,0.240848863,550.3507086,0.22933,1.841165
9/27/2009,14.78715708,1.280642354,0,0.126448438,0.236706076,549.8646533,0.370216,2.480754
9/28/2009,10.04091667,0.688304583,0,0.115861508,0.233185144,531.1045077,0.226906,1.313576
9/29/2009,12.184155,0.777314146,0,0.106208333,0.229559896,528.0103631,0.133386,1.665546
9/30/2009,13.5404625,1.002720354,0,0.097406994,0.226840972,226.7473494,0.473683,1.554882
10/1/2009,4.098538958,0.643863833,0,0.088809375,0.22314543,546.0444593,0.340472,0.989238
10/2/2009,5.957772708,0.762942229,0,0.082594494,0.219934449,540.0511571,0.325514,1.319409
10/3/2009,8.292254167,0.751483083,0,0.078451563,0.216090738,525.8021078,0.147102,1.340469
10/4/2009,8.852924583,0.348323771,0,0.07584933,0.213147321,384.3221533,0.095431,0.793879
10/5/2009,9.89076,0.623894271,0,0.073227431,0.211033854,522.4105764,0.047602,1.395054
10/6/2009,6.486275,0.585144958,0,0.069317336,0.209205494,382.1388763,0.266055,0.986776
10/7/2009,9.288540417,0.272153042,1.524,0.068884201,0.206960764,252.9022698,0.052533,0.768912
10/8/2009,3.415480417,0.197209167,2.794,0.066432292,0.205091518,271.5374427,0.05269,0.680873
10/9/2009,5.262058125,0.523910396,0,0.064800174,0.203830063,506.793219,0.089648,1.034873
10/10/2009,7.454687083,0.67770625,0,0.063642376,0.202380729,468.9663325,0.247791,1.168774
10/11/2009,7.617794375,0.654821083,0,0.063173785,0.200744703,391.8084399,0.25518,1.150731
10/12/2009,9.358018125,0.655435271,0,0.062517113,0.199398105,475.135298,0.279747,1.046237
10/13/2009,9.896618125,0.518163354,0,0.063299826,0.199004498,380.5290323,0.06575,1.107323
10/14/2009,10.47101438,0.7114315,0,0.062116815,0.197395168,447.7195132,0.323201,1.195639
10/15/2009,10.98215833,0.783716958,0,0.060699479,0.196502951,471.4776974,0.304976,1.519276
10/16/2009,9.114281875,0.760314792,0,0.059342048,0.197071972,460.3534713,0.213246,1.580853
10/17/2009,8.283594167,0.565453354,0,0.058194444,0.196526736,467.4665377,0.180972,1.143675
10/18/2009,10.12083104,0.654661979,0,0.05815625,0.195724448,435.4186258,0.07639,1.6
10/19/2009,10.88492604,0.744668146,0,0.058329167,0.194340972,406.2076618,0.205985,1.432181
10/20/2009,4.267342917,0.350654542,5.588,0.07085119,0.193208372,250.8812793,0.01905,1.004011
10/21/2009,1.83348,0.053928313,9.904,0.14049375,0.193101563,165.5958054,0.024019,0.19564
10/22/2009,2.212856667,0.148364979,0,0.131188988,0.19429609,213.968486,0.021824,0.410614
10/23/2009,2.97921,0.321338729,0,0.119384028,0.19313943,447.6824928,0.045347,0.769093
10/24/2009,5.936487708,0.498589562,0,0.108556176,0.192853737,425.5926877,0.184054,0.850408
10/25/2009,3.561736042,0.442326271,0,0.099710937,0.192039286,446.0189214,0.148715,0.896761
10/26/2009,-0.743204583,0.247136333,0.26,0.092129464,0.192529688,427.905975,0.047297,0.551413
10/27/2009,1.981971042,0.474926542,0,0.086747569,0.191931597,219.5764635,0.197426,0.901724
10/28/2009,-4.56757125,0.085340688,3.04,0.082138765,0.191230733,48.64946434,0.032624,0.270939
10/29/2009,-9.119705,0.06720425,0.77,0.080661632,0.191231076,46.87017321,0.030512,0.122411
10/30/2009,-4.651265833,0.1717875,4.57,0.080052827,0.19044881,236.3101949,0.038703,0.377769
10/31/2009,2.224042708,0.329265896,0,0.105354514,0.190166525,410.6763011,0.026825,0.912164
11/1/2009,5.234127083,0.581714958,0,0.136866815,0.189569196,404.9038473,0.143432,1.268789
11/2/2009,7.138925833,0.748547854,0,0.127315799,0.190407445,399.8267675,0.236464,1.543664
11/3/2009,6.349423333,0.677844063,0,0.113550595,0.190239055,394.2731835,0.175211,1.449603
11/4/2009,7.422187292,0.759468833,0,0.103157986,0.189877083,391.8480527,0.261555,1.641521
11/5/2009,7.367519792,0.629599271,0,0.0945,0.189218155,387.1341745,0.213234,1.475941
11/6/2009,7.992,0.684884604,0,0.086953125,0.19039488,360.9515171,0.226031,1.53742
11/7/2009,7.4531875,0.631967521,0,0.079582589,0.190902412,360.7968271,0.197603,1.600178
11/8/2009,6.880864583,0.635894729,0,0.074647222,0.189850174,361.0621978,0.208572,1.460867
11/9/2009,5.56997875,0.493950062,0,0.071182292,0.190131853,387.5521703,0.205986,1.02633
11/10/2009,5.188538333,0.451261771,0,0.067094965,0.189967175,364.567563,0.1422,1.008432
11/11/2009,5.571853125,0.44039175,0,0.065773438,0.189466831,325.4685181,0.160954,0.970657
11/12/2009,5.458737292,0.322699979,0,0.064185069,0.188955208,172.7510791,0.107224,0.71052
11/13/2009,4.589422292,0.217369271,2.79,0.063360764,0.18942828,88.64868517,0.049416,0.410472
11/14/2009,-0.559415417,0.071412479,0.76,0.062003472,0.188083325,131.1536528,0.03257,0.175629
11/15/2009,-6.196912292,0.070027312,3.05,0.062442336,0.189314137,79.19726808,0.030676,0.148785
11/16/2009,-4.850066458,0.148821187,2.29,0.06310816,0.188475832,260.1507316,0.032565,0.406868
11/17/2009,-0.727874583,0.279531083,0.51,0.063717788,0.188220536,347.4442735,0.046413,0.754181
11/18/2009,2.143594375,0.4608605,0,0.06457309,0.187748437,343.8882186,0.168807,1.026669
11/19/2009,2.295312083,0.432087938,0,0.064901042,0.187709763,321.8943266,0.144435,0.888674
11/20/2009,0.335353542,0.323699938,0,0.06514184,0.187723437,345.6524801,0.105843,0.818841
11/21/2009,1.336334167,0.402958271,0,0.06453311,0.186920387,334.4068353,0.121403,0.86144
11/22/2009,1.240699167,0.46424025,0,0.062911111,0.186041166,340.0125209,0.199553,0.859033
11/23/2009,-0.87721125,0.383706,0,0.060805432,0.186253646,338.248904,0.149927,0.645607
11/24/2009,-4.005596667,0.299970708,0,0.053569792,0.185389931,325.8487645,0.088357,0.643047
11/25/2009,-0.674531875,0.439912563,0,0.050875372,0.185165042,330.2424409,0.180405,0.95204
11/26/2009,2.054047292,0.492952604,0,0.051955035,0.185371372,328.224737,0.222242,1.056504
11/27/2009,1.996261667,0.489085688,0,0.05303869,0.184648712,326.9310822,0.191668,1.065874
11/28/2009,0.68623125,0.210905625,0,0.05452572,0.184916703,148.6821185,0.040643,0.400535
11/29/2009,-1.957493125,0.042094917,1.27,0.058484335,0.184421405,25.06830243,0.023557,0.072299
11/30/2009,-3.435569583,0.153208812,0.25,0.057293229,0.183567908,331.3973752,0.020776,0.461146
12/1/2009,-0.716525417,0.372232458,0,0.05389881,0.184033874,319.689062,0.066657,0.966358
12/2/2009,-3.083173958,0.265281375,0,0.051098958,0.183834666,312.973204,0.074491,0.527914
12/3/2009,-10.64368604,0.066591167,0.25,0.048550595,0.182513138,207.2076416,0.023667,0.159562
12/4/2009,-12.05070854,0.159800021,0,0.039363715,0.182879861,310.5979505,0.024156,0.347114
12/5/2009,-4.753846667,0.329579625,0,0.037668266,0.182405682,202.2625836,0.111968,0.564591
12/6/2009,-4.634195417,0.225948625,0,0.039817535,0.18218727,208.7779021,0.108846,0.334117
12/7/2009,-3.603747292,0.078402854,0,0.041061012,0.181942262,40.02496269,0.019189,0.164118
12/8/2009,-7.048207708,0.043935271,0,0.044985417,0.180720435,77.34585032,0.018805,0.068512
12/9/2009,-10.64404146,0.089727292,0.26,0.04658125,0.180626042,307.4855446,0.041185,0.196767
12/10/2009,-6.789383125,0.187807792,3.05,0.047909912,0.1815625,272.511357,0.043006,0.441009
12/11/2009,-4.3458675,0.231278646,1.01,0.046941493,0.181070623,237.8668389,0.078073,0.574597
12/12/2009,-1.868644167,0.113367813,0.76,0.048821875,0.180361111,106.0304848,0.053038,0.178789
12/13/2009,-2.2692775,0.118739292,0.26,0.050193824,0.179909111,219.8860886,0.032089,0.297841
12/14/2009,-4.496837083,0.169288667,0.51,0.049596875,0.180198724,281.6281784,0.058548,0.417949
12/15/2009,-5.9699975,0.197413812,0,0.048862723,0.180545132,306.1036071,0.031344,0.580033
12/16/2009,-1.243898333,0.348470312,0,0.048119776,0.180815278,267.3647679,0.118823,0.866449
12/17/2009,0.324548125,0.352925583,0,0.048212907,0.180984006,303.0054005,0.125542,0.902379
12/18/2009,-3.674570208,0.182191813,0,0.049143395,0.180821073,266.1835865,0.077341,0.418754
12/19/2009,-4.858757708,0.154327563,0,0.048446429,0.181055843,300.5948097,0.037359,0.43494
12/20/2009,-1.080142083,0.343431125,0,0.046339552,0.181120522,300.657136,0.135786,0.85785
12/21/2009,-0.305752917,0.342742917,0,0.048042535,0.180443485,234.0089766,0.116325,0.778212
12/22/2009,-2.097625833,0.150102708,0,0.049702083,0.180543032,108.0891086,0.036809,0.292172
12/23/2009,-5.595025625,0.047436104,1.01,0.049466667,0.180122396,20.62344185,0.026638,0.108765
12/24/2009,-8.142848542,0.085798979,2.03,0.050778472,0.179284884,47.41279267,0.026962,0.238564
12/25/2009,-11.00084958,0.109332042,1.53,0.050068403,0.17964838,46.98165818,0.02759,0.276132
12/26/2009,-12.26952667,0.096735896,1.27,0.04596441,0.180187326,87.34610777,0.025541,0.271163
12/27/2009,-10.96275958,0.104806167,0.25,0.043575893,0.179366111,208.3402942,0.027922,0.291998
12/28/2009,-6.768167708,0.172529354,2.03,0.042618576,0.180943304,262.8550583,0.03005,0.419089
12/29/2009,-4.901615,0.140546354,0.51,0.042890625,0.180580729,188.9443994,0.037193,0.320604
12/30/2009,-5.579686042,0.054312333,0.76,0.041932292,0.179130208,37.25031538,0.030925,0.116784
12/31/2009,-7.339099375,0.096910083,7.12,0.045723958,0.179718972,77.61412675,0.03221,0.287765
1/1/2010,-4.81654375,0.151068438,2.54,0.045116305,0.17864888,237.6136843,0.027197,0.460223
1/2/2010,-1.69104,0.226764979,0,0.046380208,0.177868999,310.2577206,0.023765,0.556711
1/3/2010,-6.13402375,0.166461396,0,0.047510275,0.178445313,310.6882576,0.043919,0.392944
1/4/2010,-6.563871042,0.146731062,0,0.046788231,0.179444123,312.626112,0.04431,0.360929
1/5/2010,-2.113747917,0.283741604,0.03,0.045268576,0.17943497,311.9196132,0.052651,0.724154
1/6/2010,-1.792962083,0.233129438,0,0.046322743,0.17969809,314.9140416,0.075686,0.528225
1/7/2010,-4.443032292,0.116889458,0,0.048308507,0.179627912,261.8501082,0.031588,0.24067
1/8/2010,-8.932997083,0.115880438,0,0.044995908,0.179758889,311.2214117,0.025763,0.326961
1/9/2010,-2.201965833,0.340124417,0,0.04306598,0.178373183,316.0201008,0.075297,0.927214
1/10/2010,-2.270952083,0.312854313,0,0.043263813,0.178763852,292.1283256,0.117372,0.784202
1/11/2010,-0.798905625,0.278041542,0,0.043900222,0.179376453,323.3946418,0.086528,0.682898
1/12/2010,-0.592238542,0.312999229,0,0.045957502,0.179770833,328.4407819,0.085186,0.755361
1/13/2010,-0.355217083,0.312314063,0,0.04658057,0.179659541,220.135041,0.13362,0.654286
1/14/2010,-1.137496458,0.206100875,0.5,0.047786458,0.179286232,175.0182963,0.03518,0.464509
1/15/2010,-1.00563,0.291953563,0,0.048327257,0.179404797,334.2181232,0.078018,0.711353
1/16/2010,-1.2456375,0.308366729,0,0.047429315,0.179179313,315.8562904,0.139652,0.698757
1/17/2010,-0.90722125,0.310691146,0.02,0.047645546,0.179076418,336.0315686,0.137784,0.646777
1/18/2010,-2.526032917,0.161526521,0,0.047060268,0.1793955,169.4794546,0.029886,0.30592
1/19/2010,-2.954109167,0.059881146,1.02,0.047890625,0.179083125,16.30407852,0.025327,0.156682
1/20/2010,-4.414255417,0.080047875,0,0.048504092,0.179504712,9.735498327,0.027985,0.185806
1/21/2010,-3.465952708,0.038677771,0.25,0.049661458,0.17925,5.713104858,0.025291,0.057553
1/22/2010,-2.800454375,0.035491,3.81,0.050695312,0.179,25.53076433,0.017607,0.07029
1/23/2010,-6.683936458,0.05543975,0.51,0.050857118,0.196812326,55.0458136,0.028259,0.136941
1/24/2010,-8.950672708,0.073167146,3.05,0.051865377,0.2109122,92.4061704,0.035379,0.154678
1/25/2010,-6.250961667,0.126133271,13.21,0.053038194,0.206126042,257.2134792,0.028755,0.37817
1/26/2010,-3.671056042,0.126539583,0,0.053111235,0.20214561,314.744433,0.024903,0.348186
1/27/2010,-1.023559167,0.178718562,0,0.053339583,0.199365867,267.750135,0.027846,0.51832
1/28/2010,-2.740098125,0.06565,0.25,0.052710134,0.197107887,50.52178039,0.023953,0.181349
1/29/2010,-4.837171667,0.052756979,4.57,0.053616224,0.195154748,36.00818962,0.021477,0.156788
1/30/2010,-5.635212292,0.059909917,5.08,0.054546566,0.193883008,250.9672285,0.02348,0.23573
1/31/2010,-4.746940625,0.098990604,1.78,0.054436269,0.192454751,229.0470368,0.027712,0.219191
2/1/2010,-4.969369375,0.176896667,0.02,0.053672619,0.190725893,388.7460737,0.030846,0.435077
2/2/2010,-4.921454167,0.193410479,0,0.052748438,0.189549968,315.8175112,0.059858,0.489259
2/3/2010,-3.677910625,0.059131042,2.05,0.051831696,0.188632933,40.28290185,0.025635,0.135455
2/4/2010,-3.839721667,0.100097271,6.8,0.052077338,0.187783239,322.8462799,0.020451,0.223711
2/5/2010,-3.744613542,0.187612875,0.8,0.054030887,0.187296082,392.0871032,0.026253,0.536937
2/6/2010,-1.397191667,0.163677229,0,0.053744033,0.186959742,279.2092863,0.080529,0.360258
2/7/2010,-2.64145375,0.071036604,1.5,0.05480672,0.186175252,116.3272435,0.032405,0.211164
2/8/2010,-5.205014583,0.071306104,3.1,0.055351563,0.1857242,93.58043724,0.034948,0.12988
2/9/2010,-4.915639583,0.058637917,1.5,0.056294271,0.184958666,76.3769757,0.028867,0.124406
2/10/2010,-4.16279,0.104005896,0.8,0.056680051,0.184604348,241.9971764,0.030598,0.262039
2/11/2010,-4.843247083,0.162183125,0,0.057208666,0.183532366,399.4716045,0.04502,0.340262
2/12/2010,-3.308268958,0.221047271,0,0.057167535,0.184114493,421.0853361,0.081612,0.458324
2/13/2010,-1.1971125,0.305743167,0,0.058024926,0.183368087,427.9728828,0.108142,0.564333
2/14/2010,-3.672914583,0.198482583,0,0.059005208,0.183963988,317.2958341,0.073923,0.362387
2/15/2010,-6.806650833,0.151801042,0,0.058233726,0.183337275,339.6503566,0.040766,0.342722
2/16/2010,-4.380414792,0.14870225,0,0.05645,0.182684316,425.0004782,0.033157,0.339681
2/17/2010,-2.936348542,0.26329075,0,0.055688988,0.183336345,424.5304197,0.048113,0.667302
2/18/2010,-1.793101458,0.250364187,0,0.056294271,0.183032391,404.0631005,0.069974,0.571221
2/19/2010,-0.704181875,0.216997375,0,0.056453869,0.182289207,285.2034918,0.076273,0.402125
2/20/2010,-1.133874792,0.159781063,0,0.057360417,0.182750161,165.0662361,0.039286,0.301032
2/21/2010,-2.974410625,0.064424646,0.7,0.058829622,0.183287304,62.56330428,0.034051,0.119006
2/22/2010,-5.011184583,0.074391813,3.8,0.058442959,0.183264583,56.67247607,0.034691,0.178114
2/23/2010,-8.54549625,0.153772792,8.2,0.058141667,0.182766173,454.5414579,0.025701,0.398796
2/24/2010,-3.827678542,0.266091312,2.8,0.057860464,0.182354837,406.7928717,0.032228,0.549719
2/25/2010,-3.176578958,0.14795975,1.5,0.058444568,0.183011866,380.441427,0.051977,0.347208
2/26/2010,-4.749514583,0.197804125,0,0.057896528,0.182031076,400.9392402,0.033616,0.449661
2/27/2010,-2.173625417,0.288797146,0,0.057694568,0.181677377,305.4307257,0.115628,0.531016
2/28/2010,-0.673507708,0.171060542,0.2,0.057191146,0.181871403,255.5920277,0.033348,0.368611
3/1/2010,-2.54689125,0.098177562,2.3,0.056561012,0.183193981,326.9609983,0.033781,0.372746
3/2/2010,-1.630499167,0.207670875,0.8,0.057398223,0.183426563,451.7236807,0.028038,0.53497
3/3/2010,0.373805417,0.287569917,0,0.058483631,0.183215029,513.9012993,0.057913,0.732754
3/4/2010,3.146358542,0.447913396,0,0.058489719,0.183160071,376.5842852,0.083879,1.012684
3/5/2010,-0.107726458,0.312467792,0,0.059151042,0.183094737,544.8112751,0.097056,0.695176
3/6/2010,2.297990417,0.549601667,0,0.058650694,0.183220653,395.6713336,0.180937,1.16622
3/7/2010,2.577552708,0.166657688,9.6,0.05934003,0.189286756,207.0025542,0,0.560648
3/8/2010,-2.029136042,0.086331208,4.9,0.094441781,0.23604375,234.0015846,0.018324,0.190776
3/9/2010,-1.037164583,0.186169688,1.7,0.103264881,0.225390473,324.9047333,0.038475,0.616846
3/10/2010,-4.738526458,0.097741667,3.1,0.104859896,0.218544618,366.0237824,0.018324,0.344474
3/11/2010,-2.5765575,0.160361271,2.3,0.105676339,0.213509301,361.2272486,0.020187,0.495002
3/12/2010,0.798441875,0.42982425,0,0.105640972,0.209326534,541.7310148,0.085133,1.20892
3/13/2010,2.891369167,0.527322479,0,0.109504392,0.206206772,548.3886434,0.13721,1.240032
3/14/2010,-2.990364583,0.106156688,2.5,0.11853634,0.210812847,46.9069539,0.014434,0.343984
3/15/2010,-2.3544075,0.120062958,9.4,0.116230283,0.207249208,250.9809267,0.011609,0.40748
3/16/2010,2.200741875,0.395865896,0,0.115152431,0.20518941,539.8515481,0.026359,1.071195
3/17/2010,4.327481042,0.573054458,0,0.123657366,0.212105714,559.2704239,0.149288,1.330047
3/18/2010,4.419110417,0.539075729,0,0.137832986,0.243871164,525.3003846,0.146631,1.332189
3/19/2010,0.799868542,0.270225479,1.8,0.139341146,0.241478199,176.3453357,0.046922,0.575695
3/20/2010,-4.411639583,0.223704229,3,0.138345486,0.235748264,540.8841771,0.034312,0.536951
3/21/2010,1.086765833,0.515619,0,0.138738095,0.231552307,604.1986611,0.139704,1.293519
3/22/2010,4.74358375,0.719769375,0,0.142322743,0.236327003,575.4577454,0.204012,1.500566
3/23/2010,1.8164425,0.364337,0,0.152977307,0.245654409,328.6875754,0.011263,0.752706
3/24/2010,-2.396540625,0.232457521,2.1,0.1552625,0.241918403,351.0412341,0.051909,0.598423
3/25/2010,0.47801625,0.377250292,0,0.156665551,0.239392663,512.0127404,0.034022,0.946072
3/26/2010,0.997277917,0.349155542,0,0.158312674,0.237339632,384.4973984,0.075112,0.797724
3/27/2010,-2.327480417,0.241008625,0.5,0.158356399,0.236921949,287.6918149,0.081765,0.534677
3/28/2010,1.116671458,0.464984396,0,0.159679687,0.240113029,626.7163374,0.061905,1.111502
3/29/2010,6.036205,0.809133479,0,0.167478423,0.251550372,679.0223822,0.234097,1.758974
3/30/2010,10.09192063,1.052009313,0,0.191666319,0.259696181,586.7798541,0.225988,1.940563
3/31/2010,9.143212917,0.867948917,0,0.208079613,0.322023242,344.8091231,0.405733,1.537977
4/1/2010,1.280104792,0.411337333,0.2,0.205747743,0.350917361,202.8245664,0.076583,0.67221
4/2/2010,-4.078360833,0.236875167,0.3,0.196679688,0.347732292,423.2471719,0.088202,0.461195
4/3/2010,2.150403333,0.491985208,0,0.193977778,0.345780111,547.4396425,0.115016,1.12411
4/4/2010,6.699127292,0.708372417,0,0.203831845,0.348650082,649.8858907,0.250326,1.520189
4/5/2010,7.771844583,0.801544792,0,0.211063542,0.356290149,684.7042187,0.159286,1.660483
4/6/2010,-0.509349583,0.396804958,0,0.207294271,0.355413765,469.452034,0.125047,0.64281
4/7/2010,-0.784356042,0.40942475,0,0.199531424,0.351713215,458.595142,0.165836,0.899761
4/8/2010,1.992851875,0.499991396,0,0.198602307,0.349786682,647.3176903,0.131592,1.034015
4/9/2010,5.486841458,0.680273125,0,0.20246875,0.352936361,636.5045505,0.178542,1.291523
4/10/2010,6.511513542,0.701429479,0,0.204138393,0.354873958,642.7104847,0.268185,1.364227
4/11/2010,7.404328958,0.748632958,0,0.203301042,0.355583531,625.4045405,0.303893,1.389704
4/12/2010,9.262126875,0.666644438,0,0.204767113,0.356420908,435.9788868,0.196986,1.274229
4/13/2010,7.111953125,0.56796475,0,0.206980556,0.35858012,651.2981321,0.154539,1.222895
4/14/2010,7.585389583,0.692690438,0,0.201872768,0.355913616,658.221671,0.138664,1.312494
4/15/2010,8.972069792,0.701489375,0,0.194385764,0.354272638,686.7719429,0.10131,1.442097
4/16/2010,6.014909792,0.305082188,5.1,0.187828869,0.352479539,477.592144,0.038662,0.862873
4/17/2010,3.885993125,0.126822313,14.4,0.211772917,0.35415103,395.5547194,0.023523,0.419711
4/18/2010,5.413561042,0.192772063,1.6,0.212334639,0.353339697,430.1140925,0.041747,0.682926
4/19/2010,6.042598125,0.269575729,0.2,0.208863368,0.353852083,432.9587751,0.042632,0.712918
4/20/2010,8.296294583,0.504201313,0,0.200563616,0.350999554,561.9761068,0.093625,1.068779
4/21/2010,9.44305375,0.594054896,0,0.193477951,0.349432074,469.2301552,0.143596,1.040353
4/22/2010,1.086869792,0.210334208,2.3,0.191853423,0.348462426,400.9940931,0.041939,0.454799
4/23/2010,-0.698873542,0.225396542,2.3,0.192309549,0.347469387,297.3383634,0.045841,0.486822
4/24/2010,4.450452083,0.442427125,0,0.190642857,0.346503571,517.2835953,0.128427,1.002424
4/25/2010,7.164750417,0.702196708,0,0.187129861,0.344599306,688.0974963,0.211899,1.10258
4/26/2010,6.782306875,0.66386775,0,0.182243676,0.343108373,702.4126148,0.149496,1.236973
4/27/2010,7.091641458,0.688080208,0,0.177459201,0.341403674,704.9258189,0.171656,1.357199
4/28/2010,11.06388438,0.986418,0,0.172740327,0.339773289,613.0427972,0.383982,1.468216
